epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,805.117,1.24135,1.27029,1.24452,0.67878,0.50969,0.59065,0.31238,2.0061,1.93647,1.91154,0.000996313,0.000996313,0.000996313
43,824.233,1.3784,1.43373,1.30208,0.68317,0.72917,0.66454,0.36675,1.97963,1.89394,1.81921,0.000990125,0.000990125,0.000990125
44,842.348,1.29096,1.35913,1.28166,0.7046,0.62548,0.66929,0.35625,1.97417,1.88571,1.78989,0.000983938,0.000983938,0.000983938
45,862.88,1.30239,1.30483,1.27429,0.69607,0.63434,0.59955,0.38522,1.92377,1.91212,1.81588,0.00097775,0.00097775,0.00097775
46,882.674,1.19887,1.29827,1.2223,0.61946,0.47758,0.54449,0.30004,1.92859,1.88559,1.84924,0.000971562,0.000971562,0.000971562
47,902.301,1.20463,1.2262,1.20102,0.56109,0.69781,0.66366,0.31124,1.86274,1.83744,1.80842,0.000965375,0.000965375,0.000965375
48,921.273,1.23659,1.24021,1.24342,0.77705,0.64466,0.72675,0.4131,1.81474,1.63241,1.70919,0.000959187,0.000959187,0.000959187
49,939.808,1.23535,1.23369,1.24937,0.79074,0.64523,0.66189,0.39973,1.52716,1.55625,1.527,0.000953,0.000953,0.000953
50,957.59,1.23449,1.31329,1.25811,0.7728,0.62243,0.77183,0.45117,1.57588,1.37323,1.44661,0.000946812,0.000946812,0.000946812
51,975.354,1.19929,1.19029,1.21739,0.67964,0.70397,0.7591,0.45669,1.60668,1.47577,1.45942,0.000940625,0.000940625,0.000940625
52,995.756,1.14977,1.15146,1.22544,0.71925,0.55878,0.70093,0.38873,1.78756,1.73206,1.57369,0.000934438,0.000934438,0.000934438
53,1015.59,1.151,1.32532,1.24025,0.80514,0.64582,0.65835,0.37993,1.78912,1.62266,1.57222,0.00092825,0.00092825,0.00092825
54,1035.01,1.1718,1.15863,1.21784,0.79933,0.64583,0.68793,0.43628,1.59612,1.58314,1.55599,0.000922063,0.000922063,0.000922063
55,1054.37,1.18356,1.24371,1.22826,0.77006,0.5625,0.63772,0.40657,1.66539,1.66382,1.61503,0.000915875,0.000915875,0.000915875
56,1074.9,1.22433,1.21953,1.26477,0.70856,0.6402,0.67964,0.37639,1.72322,2.01117,1.67567,0.000909688,0.000909688,0.000909688
57,1094.45,1.11683,1.08281,1.2037,0.78831,0.60913,0.75134,0.38633,1.6714,1.94753,1.67093,0.0009035,0.0009035,0.0009035
58,1112.22,1.0678,1.12777,1.17504,0.76162,0.72917,0.73674,0.40256,1.64626,1.73869,1.68815,0.000897313,0.000897313,0.000897313
59,1130.08,1.14059,1.09488,1.20861,0.78661,0.64583,0.73187,0.41876,1.76629,1.55792,1.75088,0.000891125,0.000891125,0.000891125
60,1140.63,1.08786,1.11248,1.15712,0.81628,0.63003,0.72203,0.39882,1.77811,1.62115,1.80215,0.000884938,0.000884938,0.000884938
61,1153,1.09212,1.06669,1.15152,0.79371,0.72917,0.76058,0.41112,1.65425,1.50564,1.7378,0.00087875,0.00087875,0.00087875
62,1164.99,1.09528,1.11155,1.20989,0.7999,0.72547,0.75367,0.42678,1.62322,1.58508,1.66248,0.000872563,0.000872563,0.000872563
63,1176.66,1.10824,1.13397,1.19988,0.77761,0.70495,0.75635,0.44721,1.6377,1.69548,1.64281,0.000866375,0.000866375,0.000866375
64,1188.7,1.03893,1.07711,1.16998,0.79446,0.67233,0.75666,0.45573,1.64352,1.82635,1.6678,0.000860188,0.000860188,0.000860188
65,1200.32,1.10562,1.10353,1.16364,0.78224,0.64583,0.71584,0.49946,1.71069,1.82741,1.76408,0.000854,0.000854,0.000854
66,1212.22,1.13439,1.16593,1.21428,0.80669,0.67083,0.7601,0.47338,1.6986,1.77625,1.74194,0.000847813,0.000847813,0.000847813
67,1223.7,1.00799,1.00088,1.14532,0.81759,0.67041,0.74282,0.46699,1.69709,1.67596,1.72605,0.000841625,0.000841625,0.000841625
68,1235.41,1.07535,1.07521,1.16776,0.73178,0.64583,0.69723,0.43351,1.68909,1.66059,1.74471,0.000835438,0.000835438,0.000835438
69,1247.84,1.07217,1.06481,1.17035,0.78418,0.64583,0.68024,0.43636,1.74522,1.65079,1.7746,0.00082925,0.00082925,0.00082925
70,1259.39,1.07703,1.01984,1.16837,0.71883,0.66318,0.75068,0.37619,1.80766,1.70344,1.82469,0.000823063,0.000823063,0.000823063
71,1270.65,1.01,0.9843,1.15354,0.72723,0.68251,0.76274,0.44554,1.78714,1.62529,1.78975,0.000816875,0.000816875,0.000816875
72,1282.63,1.06937,1.09679,1.18649,0.80422,0.64583,0.7214,0.46014,1.65426,1.56881,1.67426,0.000810688,0.000810688,0.000810688
73,1294.86,1.00385,0.89806,1.14149,0.77704,0.64583,0.6981,0.49104,1.59637,1.52134,1.62397,0.0008045,0.0008045,0.0008045
74,1306.12,1.0737,1.08286,1.18733,0.79489,0.64583,0.72502,0.48854,1.53162,1.50246,1.51742,0.000798313,0.000798313,0.000798313
75,1317.9,1.03879,0.98349,1.16535,0.7716,0.7352,0.76694,0.51961,1.47815,1.43765,1.49518,0.000792125,0.000792125,0.000792125
76,1329.93,1.05935,0.98856,1.15058,0.74878,0.74274,0.77761,0.49991,1.60515,1.58298,1.6144,0.000785938,0.000785938,0.000785938
77,1341.14,0.98513,0.94574,1.12166,0.74072,0.75124,0.77202,0.47973,1.59787,1.54919,1.64496,0.00077975,0.00077975,0.00077975
78,1353.45,0.9912,0.98679,1.14636,0.81025,0.65411,0.75978,0.44811,1.64796,1.54249,1.7707,0.000773563,0.000773563,0.000773563
79,1364.82,1.06035,1.02764,1.19025,0.82036,0.65208,0.75768,0.38995,1.75741,1.76221,1.84844,0.000767375,0.000767375,0.000767375
80,1376.57,1.03733,0.94305,1.15591,0.80646,0.65048,0.76078,0.34188,1.83554,1.86339,1.81963,0.000761188,0.000761188,0.000761188
81,1388.3,1.0106,0.95312,1.13973,0.79738,0.65347,0.73633,0.36546,1.77367,1.91519,1.67611,0.000755,0.000755,0.000755
82,1399.13,1.08359,1.03212,1.18868,0.74621,0.70385,0.73618,0.41296,1.73129,2.04096,1.66521,0.000748813,0.000748813,0.000748813
83,1410.85,1.06417,1.03336,1.19228,0.77078,0.71704,0.74318,0.46133,1.76156,1.89506,1.75118,0.000742625,0.000742625,0.000742625
84,1422.71,1.03702,0.94948,1.1564,0.79292,0.72917,0.74024,0.43125,1.85456,1.86561,1.81384,0.000736438,0.000736438,0.000736438
85,1435.25,0.981,0.89532,1.11547,0.78467,0.72917,0.7305,0.41171,2.03854,1.79945,1.8381,0.00073025,0.00073025,0.00073025
86,1447.37,0.93911,0.94756,1.12123,0.78416,0.72917,0.72739,0.41006,2.03793,1.71893,1.82374,0.000724062,0.000724062,0.000724062
87,1459.47,1.02469,0.93827,1.17477,0.79045,0.72917,0.74319,0.43415,1.87906,1.60548,1.77444,0.000717875,0.000717875,0.000717875
88,1471.84,0.96463,0.90929,1.11083,0.79299,0.72917,0.76373,0.433,1.83973,1.58544,1.78092,0.000711687,0.000711687,0.000711687
89,1483.54,0.99023,0.91908,1.13939,0.80173,0.72917,0.79413,0.39687,1.83582,1.66007,1.79173,0.0007055,0.0007055,0.0007055
90,1494.97,0.93346,0.8467,1.08918,0.71811,0.64583,0.69187,0.41313,1.77466,1.57899,1.71815,0.000699312,0.000699312,0.000699312
91,1507.28,0.95658,0.89542,1.08741,0.79581,0.72917,0.76346,0.44752,1.72689,1.59233,1.65914,0.000693125,0.000693125,0.000693125
92,1519.3,0.90458,0.87294,1.06752,0.74384,0.71622,0.7772,0.44027,1.70873,1.58742,1.66014,0.000686937,0.000686937,0.000686937
93,1531.54,0.94326,0.88419,1.12721,0.80441,0.64583,0.74675,0.42401,1.72189,1.55757,1.72735,0.00068075,0.00068075,0.00068075
94,1542.91,1.00078,0.95833,1.13654,0.79768,0.64475,0.69835,0.43192,1.74597,1.51665,1.74767,0.000674562,0.000674562,0.000674562
95,1554.59,1.0129,0.89874,1.11722,0.79958,0.64583,0.75607,0.44775,1.70964,1.51403,1.71812,0.000668375,0.000668375,0.000668375
96,1566.67,1.03937,0.96683,1.16791,0.75947,0.71102,0.7401,0.44548,1.61958,1.50853,1.59092,0.000662188,0.000662188,0.000662188
97,1579.18,0.84933,0.84559,1.07321,0.77668,0.68148,0.72594,0.44037,1.5941,1.58232,1.57417,0.000656,0.000656,0.000656
98,1590.86,0.89664,0.86009,1.06513,0.80102,0.66999,0.7441,0.4528,1.5838,1.49492,1.59263,0.000649813,0.000649813,0.000649813
99,1602.46,0.89684,0.86235,1.10699,0.81102,0.66471,0.75131,0.4571,1.59722,1.42902,1.60194,0.000643625,0.000643625,0.000643625
