epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,162.338,1.13593,1.04153,1.17152,0.14595,0.47098,0.22727,0.11523,2.01689,2.9572,1.92227,0.00086225,0.00086225,0.00086225
49,164.525,1.1011,1.09154,1.1749,0.26082,0.33333,0.22669,0.15153,2.04649,2.31534,1.95257,0.000854,0.000854,0.000854
50,166.796,1.09416,1.02776,1.14683,0.41112,0.52083,0.46564,0.1994,1.9702,2.13544,1.97504,0.00084575,0.00084575,0.00084575
51,169.126,1.11348,1.09952,1.17854,0.36939,0.64239,0.51669,0.21389,1.83699,2.04903,1.87708,0.0008375,0.0008375,0.0008375
52,171.353,1.08962,1.06447,1.18316,0.25688,0.64583,0.41037,0.20959,2.0252,2.07718,1.94662,0.00082925,0.00082925,0.00082925
53,173.467,1.12803,0.93089,1.14374,0.69771,0.2668,0.31071,0.19636,2.23694,2.39643,2.06722,0.000821,0.000821,0.000821
54,175.684,1.26878,1.16027,1.3543,0.61589,0.27083,0.33687,0.20228,1.93922,2.47148,1.92037,0.00081275,0.00081275,0.00081275
55,177.862,1.06219,0.94621,1.13387,0.70782,0.25455,0.43762,0.22641,2.11789,2.12333,2.1043,0.0008045,0.0008045,0.0008045
56,180.07,1.0223,0.86432,1.14529,0.33911,0.60417,0.4681,0.23391,2.18975,2.0542,2.06045,0.00079625,0.00079625,0.00079625
57,182.408,1.01181,0.94957,1.13366,0.42824,0.52083,0.51355,0.23628,2.16096,2.16073,1.93343,0.000788,0.000788,0.000788
58,184.871,0.95983,0.92557,1.10816,0.3224,0.52083,0.5868,0.31873,1.98172,2.08178,1.84557,0.00077975,0.00077975,0.00077975
59,187.129,1.01123,0.95026,1.12749,0.68937,0.26738,0.34771,0.21282,1.89256,1.99794,1.81624,0.0007715,0.0007715,0.0007715
60,189.221,1.01161,0.91437,1.12019,0.63092,0.27083,0.28109,0.19045,2.05545,2.22973,1.99922,0.00076325,0.00076325,0.00076325
61,191.297,0.97631,0.87499,1.12989,0.69428,0.27083,0.26039,0.17511,2.04804,2.57798,1.92946,0.000755,0.000755,0.000755
62,193.721,0.9833,0.84081,1.11605,0.75812,0.27083,0.24387,0.18939,1.79973,2.56777,1.73271,0.00074675,0.00074675,0.00074675
63,195.924,0.96395,0.85717,1.1291,0.64344,0.33684,0.31445,0.20393,1.64557,2.58973,1.59501,0.0007385,0.0007385,0.0007385
64,198.12,0.961,0.81683,1.06868,0.45151,0.27083,0.22452,0.14068,1.63016,2.31599,1.62066,0.00073025,0.00073025,0.00073025
65,200.287,0.95498,0.83821,1.09841,0.2006,0.33202,0.30738,0.15573,1.67869,2.29654,1.67094,0.000722,0.000722,0.000722
66,202.421,0.89801,0.80529,1.08777,0.27236,0.38931,0.305,0.16523,1.67977,2.19743,1.66903,0.00071375,0.00071375,0.00071375
67,204.529,0.92942,0.74214,1.10909,0.32123,0.63963,0.31972,0.19201,1.85869,2.18479,1.77674,0.0007055,0.0007055,0.0007055
68,206.797,0.90077,0.8209,1.08605,0.3984,0.61062,0.39915,0.21765,1.90284,2.09276,1.81038,0.00069725,0.00069725,0.00069725
69,208.973,0.8928,0.73549,1.0791,0.34959,0.6377,0.43424,0.22397,1.96623,2.18154,1.85892,0.000689,0.000689,0.000689
70,211.262,0.87801,0.75203,1.04712,0.33098,0.49512,0.56146,0.26826,1.95665,2.1986,1.87765,0.00068075,0.00068075,0.00068075
71,213.451,0.90719,0.78775,1.09288,0.34258,0.4673,0.43667,0.23139,2.04743,2.54623,1.94912,0.0006725,0.0006725,0.0006725
72,215.528,0.83105,0.74633,1.05494,0.9464,0.20447,0.33869,0.15752,2.25805,2.61622,2.14801,0.00066425,0.00066425,0.00066425
73,217.729,0.86751,0.81976,1.08376,0.82476,0.20833,0.31263,0.1128,2.4268,2.54879,2.24813,0.000656,0.000656,0.000656
74,219.878,0.87117,0.84014,1.04182,0.57595,0.20833,0.34523,0.13819,2.26986,2.53805,2.13039,0.00064775,0.00064775,0.00064775
75,222.053,0.8249,0.72742,1.0391,0.29871,0.29167,0.35549,0.17517,2.0634,2.74739,1.93137,0.0006395,0.0006395,0.0006395
76,224.22,0.79692,0.71307,1.01669,0.38541,0.56786,0.44251,0.18854,1.97122,2.63389,1.87426,0.00063125,0.00063125,0.00063125
77,226.39,0.86057,0.72398,1.08613,0.34421,0.54923,0.45166,0.25524,1.88741,2.41977,1.79673,0.000623,0.000623,0.000623
78,228.69,0.8744,0.81034,1.09454,0.40441,0.68927,0.43884,0.23678,1.93276,2.3063,1.82821,0.00061475,0.00061475,0.00061475
79,230.992,0.82478,0.7207,1.04365,0.38468,0.51657,0.48036,0.27934,1.9693,2.3932,1.92581,0.0006065,0.0006065,0.0006065
80,233.165,0.87869,0.75096,1.05567,0.79221,0.33129,0.40684,0.23375,2.00414,2.58278,1.9789,0.00059825,0.00059825,0.00059825
81,235.34,0.82517,0.73351,1.04394,0.7433,0.32785,0.40904,0.23533,2.06298,2.60996,1.97127,0.00059,0.00059,0.00059
82,237.523,0.88255,0.81801,1.06238,0.82862,0.28954,0.46533,0.26141,2.02184,2.44417,1.89161,0.00058175,0.00058175,0.00058175
83,239.818,0.85174,0.76114,1.07887,0.45997,0.70672,0.56903,0.28456,1.94899,2.30069,1.83042,0.0005735,0.0005735,0.0005735
84,242.011,0.88859,0.8108,1.08177,0.45407,0.50811,0.46531,0.25474,1.8556,2.19691,1.77181,0.00056525,0.00056525,0.00056525
85,244.481,0.80481,0.69864,1.02606,0.49495,0.75057,0.50753,0.25285,1.87695,2.2443,1.77319,0.000557,0.000557,0.000557
86,246.58,0.77853,0.68757,1.02902,0.43132,0.56441,0.46105,0.23691,1.94069,2.27795,2.04585,0.00054875,0.00054875,0.00054875
87,248.74,0.84469,0.72134,1.06558,0.26397,0.34711,0.37752,0.18666,1.96134,2.42506,2.08759,0.0005405,0.0005405,0.0005405
88,250.918,0.81808,0.68315,1.05728,0.26474,0.34168,0.34037,0.17828,1.94839,2.50335,2.02786,0.00053225,0.00053225,0.00053225
89,253.1,0.80176,0.6811,1.02193,0.24096,0.42322,0.38579,0.17857,2.0166,2.48225,2.05356,0.000524,0.000524,0.000524
90,255.179,0.80397,0.72817,1.05565,0.36394,0.41227,0.34281,0.18556,2.02684,2.36804,2.02013,0.00051575,0.00051575,0.00051575
91,257.298,0.79892,0.72796,1.03657,0.39211,0.41667,0.39182,0.20214,2.01091,2.29541,1.93352,0.0005075,0.0005075,0.0005075
92,259.578,0.7558,0.6486,1.00371,0.3128,0.42231,0.38708,0.21244,1.96741,2.24612,1.87349,0.00049925,0.00049925,0.00049925
93,261.752,0.71194,0.66795,1.00328,0.33279,0.55958,0.41188,0.23927,1.88206,2.19248,1.85159,0.000491,0.000491,0.000491
94,263.838,0.68361,0.58019,0.97963,0.36299,0.53272,0.43955,0.26427,1.68757,2.26544,1.66515,0.00048275,0.00048275,0.00048275
95,266.014,0.7554,0.64006,1.00261,0.46475,0.61048,0.44568,0.25262,1.66593,2.33888,1.65126,0.0004745,0.0004745,0.0004745
96,268.197,0.73072,0.63766,1.00352,0.28383,0.41906,0.39104,0.20086,1.79598,2.37003,1.71134,0.00046625,0.00046625,0.00046625
97,270.506,0.67866,0.59499,0.98905,0.53175,0.56805,0.44015,0.19781,1.84097,2.36236,1.77733,0.000458,0.000458,0.000458
98,272.696,0.70505,0.58407,0.98409,0.49877,0.57632,0.44207,0.20651,1.88501,2.48768,1.80252,0.00044975,0.00044975,0.00044975
99,274.807,0.75713,0.67675,1.01114,0.44031,0.58286,0.40894,0.20902,2.01849,2.5089,1.90338,0.0004415,0.0004415,0.0004415
100,276.98,0.67493,0.61473,0.9711,0.33748,0.39583,0.40012,0.19828,1.99691,2.41703,1.955,0.00043325,0.00043325,0.00043325
101,279.108,0.71785,0.62022,1.01652,0.66606,0.37283,0.38794,0.20766,1.96552,2.49246,1.93316,0.000425,0.000425,0.000425
102,281.203,0.68936,0.58746,0.97865,0.2753,0.39583,0.36683,0.18213,1.96605,2.45856,1.94865,0.00041675,0.00041675,0.00041675
103,283.303,0.73167,0.63347,1.00545,0.28233,0.42092,0.39557,0.19568,2.0327,2.4819,1.99703,0.0004085,0.0004085,0.0004085
104,285.515,0.66485,0.54812,0.9878,0.50878,0.57382,0.56087,0.22816,2.01908,2.36391,2.04752,0.00040025,0.00040025,0.00040025
105,287.711,0.66384,0.57455,0.992,0.34182,0.31868,0.38643,0.21285,1.98476,2.25311,2.06963,0.000392,0.000392,0.000392
106,289.855,0.68551,0.54876,0.97521,0.34812,0.32127,0.38519,0.22166,1.91031,2.22177,2.00428,0.00038375,0.00038375,0.00038375
107,291.973,0.67198,0.57517,0.97708,0.38973,0.29793,0.38743,0.2181,1.9252,2.31761,1.98738,0.0003755,0.0003755,0.0003755
108,294.155,0.71899,0.63267,1.01201,0.42814,0.55811,0.4298,0.21386,1.9299,2.25202,1.99995,0.00036725,0.00036725,0.00036725
109,296.335,0.62533,0.53028,0.95134,0.43303,0.57332,0.45091,0.22674,1.92718,2.11325,1.9573,0.000359,0.000359,0.000359
110,298.52,0.66511,0.60635,0.9687,0.50328,0.69217,0.50409,0.25506,1.85313,2.014,1.85576,0.00035075,0.00035075,0.00035075
111,300.686,0.66965,0.53307,0.94921,0.52038,0.7022,0.50891,0.27712,1.65847,1.9228,1.66414,0.0003425,0.0003425,0.0003425
112,302.986,0.72808,0.62194,1.01916,0.58052,0.66667,0.53379,0.30875,1.64987,2.022,1.62094,0.00033425,0.00033425,0.00033425
113,305.293,0.6437,0.53321,0.95098,0.6031,0.66057,0.66637,0.3781,1.76588,2.12812,1.67849,0.000326,0.000326,0.000326
114,307.645,0.66777,0.59485,0.99156,0.55931,0.57461,0.63498,0.37817,1.8008,2.18476,1.71464,0.00031775,0.00031775,0.00031775
115,309.792,0.61361,0.49447,0.94033,0.54761,0.57507,0.64651,0.37021,1.90029,2.10011,1.7986,0.0003095,0.0003095,0.0003095
116,312.234,0.59926,0.52316,0.95665,0.6215,0.56301,0.61555,0.36844,1.80531,2.13095,1.78042,0.00030125,0.00030125,0.00030125
117,314.522,0.61933,0.53757,0.94048,0.61991,0.56796,0.58215,0.34042,1.80458,2.2878,1.77443,0.000293,0.000293,0.000293
118,316.787,0.64686,0.57411,0.98176,0.65927,0.64746,0.64472,0.33687,1.83385,2.38682,1.78161,0.00028475,0.00028475,0.00028475
119,318.89,0.64062,0.57585,0.96198,0.60289,0.5597,0.56693,0.33982,1.88554,2.45345,1.81085,0.0002765,0.0002765,0.0002765
120,321.117,0.56665,0.47732,0.93596,0.6357,0.56397,0.57644,0.31639,1.87432,2.41829,1.81539,0.00026825,0.00026825,0.00026825
121,323.516,0.58044,0.5032,0.94878,0.69273,0.56332,0.58722,0.3304,1.90002,2.36545,1.8525,0.00026,0.00026,0.00026
122,325.651,0.61446,0.52976,0.94329,0.69687,0.56037,0.61017,0.34834,1.93131,2.3201,1.88949,0.00025175,0.00025175,0.00025175
123,327.827,0.65025,0.58002,0.96639,0.68385,0.56248,0.61303,0.31303,1.95572,2.31886,1.92991,0.0002435,0.0002435,0.0002435
124,330.064,0.65989,0.60349,0.97575,0.67246,0.56712,0.67941,0.35827,1.92569,2.32271,1.92521,0.00023525,0.00023525,0.00023525
125,332.265,0.56646,0.50546,0.91431,0.66558,0.56965,0.67888,0.3579,1.90479,2.26613,1.90342,0.000227,0.000227,0.000227
126,334.603,0.5647,0.47857,0.92276,0.65917,0.57101,0.67888,0.35763,1.8748,2.21383,1.88866,0.00021875,0.00021875,0.00021875
127,336.787,0.61571,0.54377,0.96332,0.65335,0.57168,0.67009,0.35481,1.86634,2.20858,1.87203,0.0002105,0.0002105,0.0002105
128,339.171,0.58398,0.50145,0.93904,0.64341,0.57147,0.66969,0.38834,1.8766,2.19586,1.88109,0.00020225,0.00020225,0.00020225
129,341.301,0.59105,0.50237,0.94223,0.63114,0.57215,0.67797,0.38964,1.87347,2.20477,1.88846,0.000194,0.000194,0.000194
130,343.496,0.51359,0.45933,0.91919,0.6378,0.57004,0.68686,0.39107,1.88661,2.25186,1.89788,0.00018575,0.00018575,0.00018575
131,345.667,0.54445,0.49937,0.93117,0.63726,0.56987,0.60639,0.34421,1.86676,2.26777,1.87039,0.0001775,0.0001775,0.0001775
132,347.773,0.54555,0.45908,0.92172,0.53763,0.52083,0.59112,0.30469,1.83032,2.26055,1.80908,0.00016925,0.00016925,0.00016925
133,349.95,0.54961,0.48208,0.94386,0.60369,0.59118,0.59814,0.30233,1.80078,2.24649,1.75181,0.000161,0.000161,0.000161
134,352.138,0.5657,0.50245,0.94984,0.60035,0.59765,0.60378,0.3222,1.81467,2.33137,1.73922,0.00015275,0.00015275,0.00015275
135,354.332,0.55787,0.51661,0.93907,0.50079,0.48352,0.60444,0.31786,1.83126,2.38983,1.74659,0.0001445,0.0001445,0.0001445
136,356.53,0.56816,0.47892,0.94699,0.52618,0.60417,0.60444,0.31652,1.80924,2.34837,1.73254,0.00013625,0.00013625,0.00013625
137,358.681,0.57905,0.48854,0.94689,0.49056,0.60417,0.60444,0.31172,1.82968,2.39482,1.74382,0.000128,0.000128,0.000128
138,360.788,0.51894,0.46849,0.92694,0.50267,0.59974,0.61168,0.30233,1.82536,2.4186,1.73905,0.00011975,0.00011975,0.00011975
139,363.003,0.53047,0.43876,0.90921,0.47197,0.55622,0.61168,0.29686,1.85486,2.51576,1.75283,0.0001115,0.0001115,0.0001115
140,365.198,0.49764,0.45425,0.92368,0.41462,0.47917,0.59937,0.3039,1.86333,2.55006,1.75028,0.00010325,0.00010325,0.00010325
141,367.34,0.49795,0.42283,0.90622,0.49061,0.47917,0.59225,0.28869,1.84298,2.50806,1.75366,9.5e-05,9.5e-05,9.5e-05
142,369.376,0.51753,0.44545,0.90078,0.5059,0.47624,0.58531,0.27469,1.84336,2.49975,1.75746,8.675e-05,8.675e-05,8.675e-05
143,371.461,0.46468,0.42222,0.88673,0.56631,0.56442,0.58893,0.29563,1.82758,2.47474,1.75933,7.85e-05,7.85e-05,7.85e-05
144,373.574,0.46525,0.38041,0.87888,0.55433,0.56063,0.59453,0.29809,1.83732,2.46412,1.76449,7.025e-05,7.025e-05,7.025e-05
145,375.864,0.46461,0.3686,0.87306,0.55685,0.55708,0.61111,0.30612,1.8579,2.43215,1.76969,6.2e-05,6.2e-05,6.2e-05
146,377.992,0.44581,0.37387,0.85779,0.55726,0.55944,0.60829,0.30388,1.87891,2.39673,1.78807,5.375e-05,5.375e-05,5.375e-05
147,380.072,0.42903,0.36909,0.89235,0.56963,0.55672,0.60829,0.30289,1.87285,2.36724,1.79299,4.55e-05,4.55e-05,4.55e-05
148,382.298,0.4497,0.38146,0.87379,0.51198,0.49069,0.59274,0.29889,1.84953,2.34088,1.78573,3.725e-05,3.725e-05,3.725e-05
149,384.479,0.43238,0.36661,0.84347,0.51542,0.48487,0.59399,0.29652,1.87201,2.31571,1.7991,2.9e-05,2.9e-05,2.9e-05
150,386.619,0.42565,0.35735,0.85619,0.51891,0.48168,0.59274,0.30107,1.8745,2.35446,1.80302,2.075e-05,2.075e-05,2.075e-05
