epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1403.08,1.26053,1.2692,1.39614,0.59305,0.73333,0.75609,0.50565,1.28642,1.17555,1.4612,0.00104705,0.00104705,0.00104705
43,1425.77,1.25668,1.27017,1.36495,0.80585,0.70499,0.74162,0.51417,1.18634,1.04283,1.40978,0.0010421,0.0010421,0.0010421
44,1448.3,1.22167,1.21506,1.31791,0.81567,0.73333,0.78243,0.56855,1.15776,1.00623,1.40617,0.00103715,0.00103715,0.00103715
45,1471.56,1.23234,1.3039,1.39628,0.79815,0.6638,0.73369,0.51148,1.34473,1.0539,1.5402,0.0010322,0.0010322,0.0010322
46,1495.11,1.28756,1.35491,1.40965,0.75502,0.79603,0.82508,0.5366,1.3191,1.30905,1.59965,0.00102725,0.00102725,0.00102725
47,1517.61,1.22397,1.25617,1.361,0.74078,0.73116,0.81799,0.43772,1.57481,1.21851,1.57272,0.0010223,0.0010223,0.0010223
48,1539.73,1.1664,1.16731,1.31449,0.85449,0.55833,0.70715,0.49594,1.45737,1.15738,1.51463,0.00101735,0.00101735,0.00101735
49,1563.62,1.23064,1.17607,1.34027,0.89876,0.70489,0.72727,0.47423,1.42306,1.56211,1.49118,0.0010124,0.0010124,0.0010124
50,1586.81,1.23611,1.27066,1.35374,0.81145,0.69167,0.71328,0.469,1.4203,1.23298,1.47238,0.00100745,0.00100745,0.00100745
51,1610.77,1.25026,1.2348,1.36631,0.87898,0.7313,0.74551,0.5106,1.2882,0.99654,1.44467,0.0010025,0.0010025,0.0010025
52,1633.95,1.18002,1.20868,1.32552,0.86983,0.65352,0.79583,0.54107,1.27687,0.95863,1.37733,0.00099755,0.00099755,0.00099755
53,1657.12,1.2174,1.21788,1.327,0.86737,0.69539,0.76839,0.51406,1.431,1.00535,1.51141,0.0009926,0.0009926,0.0009926
54,1680.35,1.22821,1.18743,1.33768,0.80616,0.73333,0.74679,0.50121,1.45065,1.06075,1.47464,0.00098765,0.00098765,0.00098765
55,1703.22,1.19295,1.10115,1.31185,0.80711,0.81497,0.84413,0.54545,1.16095,1.06354,1.30837,0.0009827,0.0009827,0.0009827
56,1726.5,1.16784,1.1039,1.30992,0.76917,0.72263,0.75379,0.53351,1.33479,1.09255,1.38462,0.00097775,0.00097775,0.00097775
57,1750.81,1.21076,1.11812,1.32929,0.8429,0.72889,0.78616,0.50755,1.43971,1.08469,1.4338,0.0009728,0.0009728,0.0009728
58,1773.35,1.13203,1.07417,1.30527,0.65611,0.78129,0.82736,0.54239,1.16904,0.97351,1.29402,0.00096785,0.00096785,0.00096785
59,1796.54,1.24508,1.16846,1.36641,0.76931,0.72796,0.80779,0.54468,1.23136,0.92755,1.33548,0.0009629,0.0009629,0.0009629
60,1819.83,1.18178,1.15709,1.32303,0.89479,0.77487,0.84641,0.548,1.18989,0.96299,1.3452,0.00095795,0.00095795,0.00095795
61,1842.93,1.19272,1.19095,1.34793,0.8568,0.68185,0.71803,0.54469,1.17577,1.01093,1.28052,0.000953,0.000953,0.000953
62,1864.94,1.14775,1.03465,1.30656,0.81919,0.72042,0.73815,0.50887,1.36594,0.98633,1.40996,0.00094805,0.00094805,0.00094805
63,1887.76,1.12266,1.02143,1.2651,0.79383,0.73333,0.77953,0.47873,1.47039,0.98192,1.44754,0.0009431,0.0009431,0.0009431
64,1911.57,1.19211,1.10904,1.29156,0.84558,0.81722,0.89011,0.52622,1.21751,0.91705,1.3041,0.00093815,0.00093815,0.00093815
65,1936.36,1.14023,1.09717,1.30998,0.92566,0.72675,0.79625,0.57303,1.18124,0.83629,1.26721,0.0009332,0.0009332,0.0009332
66,1960.01,1.17161,1.11779,1.31212,0.90669,0.73333,0.83448,0.58212,1.13895,0.75504,1.24466,0.00092825,0.00092825,0.00092825
67,1983.62,1.19718,1.09268,1.31378,0.93066,0.68333,0.80441,0.56287,1.21363,0.84937,1.32857,0.0009233,0.0009233,0.0009233
68,2006.98,1.11667,1.10414,1.26275,0.86893,0.65912,0.73136,0.53038,1.30591,0.98011,1.38795,0.00091835,0.00091835,0.00091835
69,2030.88,1.10603,1.10014,1.23983,0.86329,0.69958,0.73129,0.53829,1.31172,0.93996,1.37901,0.0009134,0.0009134,0.0009134
70,2055.33,1.12932,1.10643,1.26532,0.91455,0.73333,0.76125,0.54601,1.18812,0.89221,1.32533,0.00090845,0.00090845,0.00090845
71,2080.87,1.12558,1.14075,1.31008,0.79952,0.73333,0.76517,0.53357,1.15983,0.864,1.30492,0.0009035,0.0009035,0.0009035
72,2102.84,1.07192,1.01061,1.27102,0.85787,0.7124,0.73518,0.49764,1.26771,0.98912,1.39655,0.00089855,0.00089855,0.00089855
73,2124.5,1.05609,0.95633,1.24743,0.85537,0.72967,0.7466,0.49742,1.32716,0.97354,1.40245,0.0008936,0.0008936,0.0008936
74,2146.55,1.11673,1.02494,1.29134,0.85253,0.73333,0.77956,0.49144,1.26993,0.97072,1.3465,0.00088865,0.00088865,0.00088865
75,2171.2,1.15986,1.14275,1.33292,0.83118,0.65474,0.79664,0.5618,1.11502,0.97085,1.26229,0.0008837,0.0008837,0.0008837
76,2194.64,1.12281,0.98496,1.27976,0.6445,0.76238,0.71699,0.50282,1.13884,0.93797,1.27276,0.00087875,0.00087875,0.00087875
77,2216.42,1.05055,0.94808,1.24888,0.90873,0.76602,0.87295,0.58274,1.07011,0.92555,1.29132,0.0008738,0.0008738,0.0008738
78,2238.76,1.08559,0.99462,1.25633,0.8975,0.72899,0.77391,0.55559,1.14879,0.98546,1.30678,0.00086885,0.00086885,0.00086885
79,2261.12,1.05147,1.0068,1.23048,0.82432,0.7098,0.76549,0.54912,1.26948,0.96039,1.39138,0.0008639,0.0008639,0.0008639
80,2283.36,1.07127,0.98145,1.24862,0.92616,0.73333,0.74148,0.5649,1.24896,0.90871,1.38364,0.00085895,0.00085895,0.00085895
81,2306.07,1.08466,1.0476,1.25362,0.96602,0.73333,0.74952,0.53864,1.21289,0.8523,1.36698,0.000854,0.000854,0.000854
82,2328.98,1.0746,1.01511,1.25581,0.89223,0.71331,0.749,0.51631,1.12971,0.94863,1.34496,0.00084905,0.00084905,0.00084905
83,2352.51,1.04341,1.02383,1.22974,0.76292,0.71753,0.74779,0.51207,1.17304,0.94257,1.35332,0.0008441,0.0008441,0.0008441
84,2375.35,1.09474,0.98799,1.22774,0.83238,0.73333,0.75513,0.55019,1.12019,0.89858,1.31741,0.00083915,0.00083915,0.00083915
85,2397.94,1.006,1.00295,1.22807,0.79563,0.73333,0.71492,0.5169,1.18592,1.01742,1.36333,0.0008342,0.0008342,0.0008342
86,2420.58,1.03422,0.94171,1.24923,0.86003,0.702,0.7353,0.53608,1.24599,0.98977,1.36814,0.00082925,0.00082925,0.00082925
87,2443.18,1.00411,0.93507,1.21374,0.81942,0.73058,0.75752,0.55495,1.11734,0.96493,1.27272,0.0008243,0.0008243,0.0008243
88,2465.2,0.98266,0.9425,1.21589,0.94358,0.6802,0.76355,0.56549,1.04469,0.94761,1.26808,0.00081935,0.00081935,0.00081935
89,2487.13,1.02564,0.93799,1.22139,0.80214,0.72726,0.74543,0.57695,1.03236,0.93039,1.27722,0.0008144,0.0008144,0.0008144
90,2509.03,0.95931,0.88302,1.19278,0.9223,0.68333,0.75625,0.54761,1.10471,0.89654,1.28001,0.00080945,0.00080945,0.00080945
91,2531.63,1.03408,0.93698,1.22996,0.81372,0.73333,0.77079,0.5277,1.20437,0.93862,1.37027,0.0008045,0.0008045,0.0008045
92,2553.71,0.94855,0.83292,1.17259,0.78462,0.73333,0.77081,0.5657,1.19323,0.89116,1.38111,0.00079955,0.00079955,0.00079955
93,2576.17,0.96248,0.90913,1.1884,0.87637,0.81011,0.84612,0.58472,1.10258,0.80697,1.30832,0.0007946,0.0007946,0.0007946
94,2599.26,0.9888,0.86256,1.20914,0.80427,0.83511,0.84126,0.61249,1.0636,0.76234,1.2931,0.00078965,0.00078965,0.00078965
95,2621.32,0.94793,0.85832,1.16318,0.88293,0.67056,0.73949,0.58514,1.11414,0.89777,1.32101,0.0007847,0.0007847,0.0007847
96,2643.52,1.00893,0.93465,1.2187,0.89305,0.60792,0.75709,0.57057,1.21763,0.88908,1.37871,0.00077975,0.00077975,0.00077975
97,2667.09,0.92372,0.82449,1.14369,0.92418,0.69441,0.7829,0.56527,1.26534,0.81309,1.404,0.0007748,0.0007748,0.0007748
98,2689.52,0.97617,0.93925,1.19031,0.88787,0.69058,0.7472,0.57184,1.1716,0.84215,1.36684,0.00076985,0.00076985,0.00076985
99,2712.78,0.93417,0.91994,1.17714,0.92422,0.66811,0.79245,0.56554,1.1766,0.88239,1.37344,0.0007649,0.0007649,0.0007649
100,2735.9,0.95808,0.90261,1.17505,0.86326,0.69167,0.81702,0.59558,1.09841,0.88123,1.32362,0.00075995,0.00075995,0.00075995
