epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,237.227,1.18186,1.10543,1.2157,0.95396,0.5804,0.654,0.4601,1.64006,1.76686,1.68367,0.000996313,0.000996313,0.000996313
43,242.606,1.14631,1.17331,1.21353,0.85337,0.57573,0.65162,0.45331,1.69938,1.83326,1.75315,0.000990125,0.000990125,0.000990125
44,247.597,1.19792,1.05873,1.22344,0.43249,0.36178,0.33391,0.21294,1.87665,2.66684,1.75519,0.000983938,0.000983938,0.000983938
45,252.623,1.14503,1.10039,1.22674,0.49672,0.35417,0.40487,0.26646,1.74321,2.26702,1.65028,0.00097775,0.00097775,0.00097775
46,257.78,1.18497,1.07363,1.2407,0.69006,0.4983,0.59982,0.38338,1.89908,2.2262,1.8408,0.000971562,0.000971562,0.000971562
47,263.127,1.12837,1.02244,1.20467,0.67233,0.50223,0.62605,0.36615,1.96729,2.05976,1.93773,0.000965375,0.000965375,0.000965375
48,268.094,1.09051,0.99779,1.17814,0.66978,0.71518,0.70064,0.41705,1.816,1.72471,1.77323,0.000959187,0.000959187,0.000959187
49,273.97,1.06754,1.01782,1.18203,0.73849,0.70946,0.71479,0.45218,1.79141,2.02848,1.74108,0.000953,0.000953,0.000953
50,279.399,1.10132,1.04052,1.19414,0.82084,0.56791,0.66759,0.44685,1.82961,1.87887,1.88962,0.000946812,0.000946812,0.000946812
51,284.679,1.14393,1.03135,1.19279,0.68511,0.62953,0.63089,0.42543,1.71516,1.97865,1.8062,0.000940625,0.000940625,0.000940625
52,289.136,1.10101,0.99129,1.20749,0.55207,0.64583,0.63086,0.43817,1.56316,1.97513,1.59493,0.000934438,0.000934438,0.000934438
53,293.982,1.06859,1.00167,1.18321,0.60016,0.72917,0.71611,0.43127,1.5444,2.13681,1.63547,0.00092825,0.00092825,0.00092825
54,299.118,1.08866,1.01334,1.16722,0.67975,0.64583,0.69224,0.46044,1.49278,1.70213,1.60656,0.000922063,0.000922063,0.000922063
55,304.357,1.08037,0.94739,1.17853,0.74627,0.70057,0.76699,0.50887,1.46776,1.62214,1.50693,0.000915875,0.000915875,0.000915875
56,309.741,1.03407,0.97009,1.1705,0.77004,0.67408,0.73439,0.48638,1.59569,1.7303,1.69994,0.000909688,0.000909688,0.000909688
57,315.103,1.09065,0.92896,1.1462,0.77815,0.61784,0.7022,0.48799,1.72214,1.90868,1.80523,0.0009035,0.0009035,0.0009035
58,320.646,1.01015,0.96745,1.15388,0.87847,0.55451,0.66673,0.4026,1.71554,1.93663,1.8028,0.000897313,0.000897313,0.000897313
59,325.875,1.0221,0.90122,1.16125,0.88227,0.5625,0.66815,0.44385,1.69173,2.00621,1.78266,0.000891125,0.000891125,0.000891125
60,330.886,1.03214,0.96609,1.15677,0.72526,0.63297,0.68919,0.49527,1.41802,1.82199,1.52579,0.000884938,0.000884938,0.000884938
61,336.172,1.00519,0.89315,1.14737,0.71443,0.63331,0.70057,0.51576,1.42633,1.68824,1.61765,0.00087875,0.00087875,0.00087875
62,341.39,0.94773,0.85323,1.13305,0.80344,0.54363,0.67406,0.5279,1.50585,1.92238,1.57781,0.000872563,0.000872563,0.000872563
63,346.734,0.94166,0.89246,1.11588,0.7019,0.58771,0.66092,0.43465,1.5999,1.70201,1.63361,0.000866375,0.000866375,0.000866375
64,352.293,0.93735,0.85291,1.09573,0.82419,0.57467,0.67005,0.43413,1.83846,1.53788,1.75434,0.000860188,0.000860188,0.000860188
65,356.672,0.9798,0.83818,1.10195,0.80657,0.57063,0.65258,0.43398,1.78179,1.52674,1.73667,0.000854,0.000854,0.000854
66,361.754,0.93692,0.79811,1.08976,0.81182,0.55707,0.66321,0.47175,1.64073,1.56747,1.76125,0.000847813,0.000847813,0.000847813
67,366.916,0.92133,0.77962,1.08924,0.78694,0.58913,0.67036,0.46333,1.7263,1.53966,1.74413,0.000841625,0.000841625,0.000841625
68,372.035,0.90306,0.82477,1.07085,0.72273,0.72917,0.71337,0.43979,1.83386,1.54787,1.78418,0.000835438,0.000835438,0.000835438
69,377.148,0.92678,0.83435,1.09243,0.71177,0.72306,0.7147,0.45381,1.74363,1.4927,1.75063,0.00082925,0.00082925,0.00082925
70,382.462,0.97197,0.88425,1.12575,0.7851,0.60223,0.7129,0.42856,1.63054,1.55251,1.72245,0.000823063,0.000823063,0.000823063
71,387.646,0.88208,0.79375,1.08573,0.79922,0.58497,0.72669,0.45562,1.6069,1.84342,1.69494,0.000816875,0.000816875,0.000816875
72,393.079,0.92968,0.81738,1.10174,0.80461,0.59399,0.68427,0.48823,1.59736,1.87399,1.66732,0.000810688,0.000810688,0.000810688
73,398.075,0.85298,0.76218,1.05513,0.80065,0.59188,0.65536,0.47493,1.66039,1.90231,1.7095,0.0008045,0.0008045,0.0008045
74,403.301,0.93607,0.7955,1.104,0.80759,0.58326,0.66276,0.48236,1.71892,1.83189,1.82703,0.000798313,0.000798313,0.000798313
75,408.226,0.89912,0.73182,1.07299,0.8025,0.58303,0.6924,0.4569,1.69121,1.60943,1.82223,0.000792125,0.000792125,0.000792125
76,413.503,0.89498,0.7662,1.07414,0.72646,0.5625,0.72181,0.43942,1.79476,1.66237,1.97532,0.000785938,0.000785938,0.000785938
77,418.335,0.87277,0.76938,1.0588,0.75202,0.5625,0.70205,0.41616,1.77249,1.71547,1.98822,0.00077975,0.00077975,0.00077975
78,423.871,0.87706,0.74327,1.09193,0.78684,0.63537,0.66263,0.43787,1.74901,1.62759,1.94682,0.000773563,0.000773563,0.000773563
79,428.857,0.86485,0.73798,1.07398,0.77775,0.64583,0.64705,0.43704,1.7753,1.76281,1.91673,0.000767375,0.000767375,0.000767375
80,434.252,0.8422,0.75894,1.03773,0.76926,0.64583,0.68769,0.41818,1.65803,1.69579,1.81078,0.000761188,0.000761188,0.000761188
81,439.599,0.78331,0.66242,1.03784,0.62503,0.71977,0.69104,0.44709,1.6716,1.72447,1.81268,0.000755,0.000755,0.000755
82,444.887,0.8792,0.74669,1.08785,0.70282,0.64583,0.68763,0.45558,1.68022,1.83984,1.77302,0.000748813,0.000748813,0.000748813
83,450.289,0.86609,0.6905,1.06749,0.753,0.68457,0.70287,0.46175,1.64944,1.79461,1.78277,0.000742625,0.000742625,0.000742625
84,456.002,0.82058,0.67633,1.04506,0.73905,0.75071,0.74147,0.46834,1.56352,1.62392,1.65641,0.000736438,0.000736438,0.000736438
85,461.422,0.78115,0.67919,1.02723,0.71313,0.66887,0.70103,0.47314,1.629,1.56961,1.63292,0.00073025,0.00073025,0.00073025
86,467.234,0.83391,0.73692,1.06078,0.71506,0.69362,0.70012,0.45405,1.60249,1.59769,1.59905,0.000724062,0.000724062,0.000724062
87,472.637,0.80944,0.73767,1.04517,0.71401,0.69787,0.733,0.49543,1.5974,1.47863,1.61216,0.000717875,0.000717875,0.000717875
88,477.887,0.79654,0.69611,1.04999,0.7936,0.65538,0.71179,0.5262,1.56059,1.45419,1.5418,0.000711687,0.000711687,0.000711687
89,483.469,0.82719,0.74143,1.0465,0.80674,0.64583,0.71318,0.52306,1.57308,1.49441,1.5634,0.0007055,0.0007055,0.0007055
90,488.841,0.75601,0.63757,1.02148,0.78084,0.64583,0.69576,0.46961,1.74525,1.42037,1.68103,0.000699312,0.000699312,0.000699312
91,492.601,0.77254,0.68906,1.02078,0.7526,0.72651,0.77688,0.47768,1.76576,1.52269,1.71544,0.000693125,0.000693125,0.000693125
92,495.808,0.79481,0.7117,1.05291,0.75613,0.72917,0.77671,0.47199,1.75969,1.59017,1.74042,0.000686937,0.000686937,0.000686937
93,499.138,0.79186,0.68884,1.05701,0.77073,0.72917,0.78894,0.4654,1.71814,1.64359,1.74697,0.00068075,0.00068075,0.00068075
94,502.279,0.85033,0.74947,1.06205,0.72937,0.72917,0.76857,0.48132,1.63325,1.65786,1.72501,0.000674562,0.000674562,0.000674562
95,505.411,0.82422,0.69435,1.03955,0.80262,0.72917,0.78791,0.48924,1.67498,1.74247,1.70579,0.000668375,0.000668375,0.000668375
96,508.531,0.78234,0.66348,1.03548,0.79463,0.72917,0.77488,0.48628,1.58731,1.68062,1.63428,0.000662188,0.000662188,0.000662188
97,511.761,0.74479,0.64419,1.0098,0.78194,0.72658,0.77488,0.50338,1.52011,1.62235,1.59624,0.000656,0.000656,0.000656
98,514.922,0.86678,0.75482,1.10228,0.75628,0.7202,0.7531,0.50321,1.59833,1.75162,1.66216,0.000649813,0.000649813,0.000649813
99,518.109,0.73167,0.61147,0.99692,0.74827,0.71812,0.73507,0.49921,1.59078,1.68708,1.68122,0.000643625,0.000643625,0.000643625
