epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,2181.49,0.95344,0.96581,1.19006,0.62799,0.64583,0.63566,0.40223,1.52662,1.27753,1.83545,0.000594125,0.000594125,0.000594125
108,2204.08,0.87027,0.82643,1.09835,0.63828,0.64583,0.61907,0.38827,1.52315,1.29441,1.83751,0.000587938,0.000587938,0.000587938
109,2227.24,0.90442,0.83661,1.11364,0.77755,0.72917,0.73891,0.47086,1.53804,1.26105,1.86537,0.00058175,0.00058175,0.00058175
110,2248.88,0.8665,0.74304,1.06962,0.68828,0.72917,0.71168,0.41524,1.56377,1.25768,1.90071,0.000575563,0.000575563,0.000575563
111,2271.82,0.88332,0.84364,1.13372,0.69339,0.72917,0.67728,0.37565,1.70875,1.14551,2.15186,0.000569375,0.000569375,0.000569375
112,2294.76,0.84687,0.81204,1.10716,0.67826,0.72917,0.70072,0.41081,1.8482,1.30066,2.37189,0.000563187,0.000563187,0.000563187
113,2317.6,0.84002,0.73692,1.10088,0.65424,0.65388,0.69007,0.39938,1.7309,1.31932,2.19577,0.000557,0.000557,0.000557
114,2340.16,0.86183,0.78804,1.06294,0.67185,0.64583,0.5849,0.36284,1.67564,1.33482,2.06854,0.000550813,0.000550813,0.000550813
115,2361.26,0.86724,0.84829,1.10951,0.68268,0.64583,0.5858,0.35258,1.69845,1.33751,2.0649,0.000544625,0.000544625,0.000544625
116,2374.72,0.89153,0.83481,1.11335,0.67544,0.64583,0.58657,0.34492,1.74697,1.31651,2.14753,0.000538438,0.000538438,0.000538438
117,2387.91,0.87197,0.82159,1.12773,0.66278,0.64583,0.57542,0.39063,1.65371,1.18111,2.12232,0.00053225,0.00053225,0.00053225
118,2401.47,0.87256,0.84213,1.11799,0.68418,0.64583,0.60651,0.43755,1.6608,1.18853,2.08898,0.000526063,0.000526063,0.000526063
119,2423.54,0.81478,0.75242,1.12738,0.7683,0.72917,0.7299,0.5171,1.62446,1.10653,1.90112,0.000519875,0.000519875,0.000519875
120,2445.5,0.91078,0.85117,1.15426,0.74507,0.72917,0.73043,0.51292,1.62058,1.20369,1.84805,0.000513688,0.000513688,0.000513688
121,2466.97,0.88773,0.81077,1.11915,0.80112,0.64318,0.75013,0.48947,1.65913,1.23308,1.86843,0.0005075,0.0005075,0.0005075
122,2488.89,0.87209,0.88506,1.13909,0.80722,0.72917,0.70472,0.46015,1.63761,1.23143,1.86766,0.000501313,0.000501313,0.000501313
123,2510.3,0.81278,0.77192,1.10165,0.78716,0.72917,0.6472,0.40505,1.76545,1.1903,1.86777,0.000495125,0.000495125,0.000495125
124,2523.26,0.8799,0.86665,1.14326,0.79052,0.72503,0.74099,0.44354,1.83091,1.27976,1.82976,0.000488938,0.000488938,0.000488938
125,2536.84,0.80028,0.84468,1.0808,0.68226,0.64583,0.63277,0.39498,1.88263,1.34633,1.86988,0.00048275,0.00048275,0.00048275
126,2555.43,0.81822,0.81035,1.09789,0.66244,0.64583,0.63591,0.39547,1.82275,1.29311,1.94296,0.000476562,0.000476562,0.000476562
127,2574.75,0.72949,0.67417,1.03711,0.658,0.64583,0.62045,0.38518,1.77527,1.12367,2.07899,0.000470375,0.000470375,0.000470375
128,2588.2,0.79237,0.73768,1.0956,0.68945,0.64583,0.59272,0.42155,1.64458,1.05508,1.91106,0.000464188,0.000464188,0.000464188
129,2601.32,0.8383,0.76677,1.12182,0.74173,0.64583,0.59639,0.45205,1.40033,0.87085,1.58852,0.000458,0.000458,0.000458
130,2614.31,0.82701,0.74643,1.11179,0.75034,0.64583,0.57207,0.43421,1.38719,0.88505,1.55864,0.000451813,0.000451813,0.000451813
131,2628.11,0.87838,0.84824,1.14137,0.75434,0.64583,0.61638,0.44832,1.54956,1.01375,1.67368,0.000445625,0.000445625,0.000445625
132,2647.06,0.83339,0.83484,1.11116,0.82862,0.72917,0.69886,0.43383,1.65355,1.05528,1.73947,0.000439437,0.000439437,0.000439437
133,2663.02,0.78561,0.74503,1.06461,0.82983,0.72917,0.70026,0.38821,1.6845,1.16932,1.80421,0.00043325,0.00043325,0.00043325
134,2685.06,0.77195,0.73234,1.05935,0.71669,0.64583,0.62152,0.35836,1.68301,1.24637,1.80055,0.000427062,0.000427062,0.000427062
135,2707.71,0.7222,0.65665,1.03515,0.68356,0.63752,0.62761,0.37082,1.66669,1.19156,1.8057,0.000420875,0.000420875,0.000420875
136,2724.48,0.7323,0.71364,1.07434,0.6551,0.62847,0.65142,0.39076,1.64572,1.14487,1.7893,0.000414688,0.000414688,0.000414688
137,2744.47,0.83161,0.81797,1.09851,0.65573,0.71886,0.71651,0.41909,1.632,1.18627,1.75792,0.0004085,0.0004085,0.0004085
138,2761.97,0.7648,0.70253,1.05394,0.82145,0.53986,0.69079,0.42621,1.49846,1.13321,1.65149,0.000402312,0.000402312,0.000402312
